,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
99777,0.614,1960,0.8290000000000001,['Frankie Avalon'],0.589,161533,0.47,0,5JIPLZrxKIaXNE7nnI6NUC,4.15e-06,7,0.224,-9.722,0,Bobby Sox to Stockings,1,1960-05-01,0.0297,117.866
22802,0.389,1931,0.985,['Umm Kulthum'],0.388,444280,0.223,0,0dOpQBhmghHIghDqlG4Aq3,0.0121,2,0.368,-19.94400000000001,1,Li Lathaton,0,1931-01-01,0.0503,71.803
169338,0.139,2020,0.0435,"['Future', 'Lil Uzi Vert']",0.764,193859,0.502,0,54IK8jKFmhhU9rK9bjcNAS,0.0,5,0.158,-5.805,0,Plastic,2,2020-11-12,0.0657,159.984
108750,0.531,1984,0.013,['U2'],0.472,383000,0.79,0,3tF8QmI7HtceDBUdOuZHr6,0.000638,8,0.125,-10.912,1,Elvis Presley And America - Remastered 2009,1,1984-10-01,0.242,91.435
124349,0.227,2001,0.000918,['System Of A Down'],0.364,235053,0.922,0,4e9eGQYsOiBcftrWXwsVco,0.035,0,0.0696,-4.217,0,Aerials,3,2001-09-04,0.0566,79.342
118805,0.379,1957,0.7490000000000001,['Ella Fitzgerald'],0.527,302160,0.1689999999999999,0,36OADPdrnURRvYQyUJ8sET,0.0,5,0.131,-13.606,1,Don't Get Around Much Anymore,1,1957-01-01,0.0313,80.262
104300,0.438,1930,0.992,['Λαϊκή Ορχήστρα Μιχάλη Φελουζή'],0.41,184493,0.325,0,7jWRTlMi5fMSIE6e0u8uOM,0.00822,0,0.521,-11.317,0,Μπαρμπουνάκι,0,1930-01-01,0.0408,79.97
170558,0.602,1954,0.967,"['Sonny Berman', 'Al Cohn', 'Serge Chaloff', 'Marky Markowitz', 'Earl Swope', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond']",0.339,569005,0.273,0,0YhbzIQPNd4SSenQ7aAm17,0.384,8,0.377,-16.058,1,Bmt Face (The Slumbering Giant),0,1954-11-20,0.0862,184.291
93504,0.893,2007,0.00084,"['Ice Cube', 'Mack 10', 'Ms. Toi']",0.946,259307,0.8370000000000001,1,1xMPwgmLHVXkIFYL0rvGiZ,0.0,1,0.0482,-5.355,0,You Can Do It,3,2007-01-01,0.1639999999999999,99.881
108332,0.1689999999999999,2002,0.00745,['Underoath'],0.468,333773,0.993,0,5bRH9GFQtDYAFgvAh63T6v,0.000117,4,0.337,-4.388999999999999,0,When The Sun Sleeps,2,2002-01-01,0.11,148.20600000000005
66966,0.101,1989,0.000237,['Gorilla Biscuits'],0.332,91467,0.981,1,06jpk6ydgD3gl9l6sW3pbC,0.000131,2,0.112,-4.749,1,Forgotten,1,1989-07-14,0.139,107.24
107864,0.346,2008,0.0942,"[""Whitey Morgan and the 78's""]",0.564,196680,0.629,0,3q0wgJXeUkhq2jeZ9JS7KN,0.387,9,0.192,-7.277,1,I'm on Fire,3,2008-09-12,0.0272,93.969
111745,0.534,1985,0.867,['Jose Mari Chan'],0.351,166173,0.231,0,0rVXKFaazjHMbzZdoTkrvJ,0.000106,9,0.312,-18.16,1,Can We Just Stop and Talk Awhile,2,1985,0.0322,85.015
46034,0.1669999999999999,2003,0.703,['Lucinda Williams'],0.341,288133,0.234,0,31nItlXwgCCFpttS50Rbxf,0.000674,8,0.108,-12.307,1,Fruits Of My Labor,3,2003-01-01,0.0423,176.463
54132,0.8440000000000001,1986,0.0186,['Oran Juice Jones'],0.7290000000000001,309400,0.769,0,7FesdPPnPPE70f4Xyjv71H,2.730000000000001e-05,0,0.335,-15.838,0,The Rain,2,1986,0.0471,109.148
21537,0.458,1936,0.585,['H.P. Lovecraft'],0.61,127800,0.341,0,5auCp0HxZYjM8pugSPewnm,0.0,1,0.1369999999999999,-24.941,1,Capítulo 22.2 - la Sombra Fuera del Tiempo,0,1936,0.956,189.768
96857,0.932,1976,0.162,['The Doobie Brothers'],0.4970000000000001,220173,0.6459999999999999,0,6IsXpp9Lv61QmHGCOmWjxZ,4.5e-06,2,0.0471,-13.85,1,Take Me in Your Arms (Rock Me a Little While) - 2006 Remaster,2,1976-10-29,0.0352,175.31799999999996
99646,0.376,2009,0.0717,['OneRepublic'],0.516,224693,0.764,0,1NhPKVLsHhFUHIOZ32QnS2,0.0,2,0.115,-6.223,1,Secrets,3,2009-01-01,0.0366,148.02100000000004
50504,0.6970000000000001,1999,0.286,['Intocable'],0.586,227827,0.5589999999999999,0,2sWiWpbCgoTfN94y5Gwd3x,0.0,0,0.0709,-11.254,1,Es Tan Bello,3,1999-01-01,0.138,175.217
17347,0.433,1994,3.32e-05,['NOFX'],0.18,130267,0.934,0,4uB28m7RAflobYpnLMb6A2,0.000551,4,0.0702,-8.699,1,Linoleum,3,1994-07-19,0.115,197.043
48309,0.496,1950,0.993,['Geeta Dutt'],0.502,199464,0.0885,0,1UgtDvBVfXcf217n7h5fUn,0.000441,7,0.405,-10.75,1,Tu Kahan Chala,0,1950-12-31,0.233,82.163
152993,0.326,1948,0.993,"['Ludwig van Beethoven', 'Jascha Heifetz']",0.332,99493,0.146,0,17RSC9KX0gRUeJUmMkaaM2,0.635,2,0.146,-17.749000000000006,0,"Sonata No. 6, Op. 30, No. 1 in A: Variation V",0,1948,0.0556,71.678
33161,0.42,1960,0.731,['Sam Cooke'],0.261,147093,0.298,0,67iiwtLnO9x4ONbTLKImz3,1.12e-06,3,0.327,-12.12,1,I'm Just A Country Boy,0,1960-01-01,0.0305,76.59
87411,0.614,1930,0.985,['Roza Eskenazi'],0.458,194827,0.557,0,5dyS4rDRjZHCMLUXK3fUgE,2.58e-05,3,0.219,-4.928,1,Mpelalis karsilamas,0,1930-01-01,0.0349,127.916
92183,0.755,1930,0.848,['H.P. Lovecraft'],0.7490000000000001,133200,0.423,0,6FcifbGijPA9kGaDthOtrf,0.0,11,0.214,-17.313,1,Capítulo 2.3 - el Que Susurraba en la Oscuridad,0,1930,0.931,119.739
123488,0.47,1967,0.764,"['Antônio Carlos Jobim', 'Frank Sinatra']",0.5529999999999999,201560,0.333,0,4qY2AhtXXuWST74MrShHTu,0.000986,8,0.145,-11.072,1,Wave,2,1967-03,0.0296,116.523
13243,0.797,1939,0.994,['Lead Belly'],0.609,256441,0.159,0,2LmZkXgkGzLXWPVQebxRRd,0.0453,7,0.0772,-10.214,1,John Hardy,1,1939-09-03,0.067,119.376
150985,0.735,1983,0.402,['U2'],0.5429999999999999,279440,0.944,0,4nuUssdgKFy2QyYHHNkZQW,0.0005639999999999,6,0.0373,-7.495,1,Sunday Bloody Sunday - Remastered 2008,3,1983-02-28,0.0543,101.174
29337,0.338,1960,0.958,['Sam Cooke'],0.438,132867,0.181,0,1nBZxAJWsXPrHkwp3vtVhF,0.00627,10,0.0987,-14.155,1,Too Young,1,1960-08,0.0345,102.892
106149,0.961,1982,0.332,['Talking Heads'],0.564,335707,0.772,0,1KwSuhYEVvSqdX7QJmGT7F,0.00281,2,0.315,-5.652,1,Found a Job - 2004 Remaster,1,1982-03-24,0.0463,120.063
35044,0.665,1979,0.00354,['Gary Numan'],0.667,456600,0.37,0,4lmmazIV3ee1nof1nyoUUY,0.141,9,0.0862,-10.337,0,Conversation,1,1979,0.0304,114.528
73746,0.33,1973,0.0762,['Genesis'],0.49,250400,0.8240000000000001,0,31VLSfg86NJN74rUHQi7e8,0.000917,2,0.147,-8.523,1,I Know What I Like (In Your Wardrobe) - New Stereo Mix,2,1973-10-12,0.0995,85.211
163266,0.605,1953,0.991,['Johnny Hodges & His Orchestra'],0.552,179493,0.21,0,5ujLWtbpgNyQU7CGmxLsoe,0.897,10,0.219,-13.987,1,Jeep's Blues,0,1953-10-28,0.0399,82.624
10221,0.243,1934,0.982,['Roy Fox'],0.309,195533,0.0559,0,27clbBlYsn5urZiRwfF9SY,0.241,7,0.085,-20.881,1,"Goodnight, Llittle Girl of My Dreams",0,1934,0.051,71.39399999999998
136734,0.0394,1949,0.977,"['Giuseppe Verdi', 'Richard Tucker', 'Max Rudolf']",0.231,509733,0.218,0,0J5ZvECLPpdkkgE8jwafw6,0.00477,1,0.0754,-14.890999999999998,1,Otello: Già nella notte,0,1949,0.0411,94.561
18227,0.5539999999999999,1949,0.863,['Lead Belly'],0.5589999999999999,185893,0.395,0,41l5B2rKXjxdQ3E97Ts9Ep,0.165,3,0.6579999999999999,-8.863999999999997,1,Backwater Blues,0,1949,0.172,136.02
124445,0.468,2007,0.000651,['12 Stones'],0.2,184427,0.863,0,6FFwt1ea9hJ4MfMQLywahm,0.0,5,0.339,-3.424,1,Anthem For The Underdog,3,2007-01-01,0.0626,93.977
63954,0.346,2008,0.356,['George Strait'],0.568,176227,0.621,0,4qjmnM1aYvayCTDd0uuRKH,0.0005769999999999,11,0.274,-6.395,1,Troubadour,3,2008-01-01,0.0261,136.094
87607,0.54,1940,0.908,"['Georgia Mitaki', 'Giorgos', 'Anestopoylos', 'Klarino']",0.434,188947,0.595,0,30QQxCJ6NtTJ6xoUhY6C4s,0.182,2,0.353,-8.28,1,Tha xorepseis gero,0,1940-01-01,0.0477,118.614
67341,0.196,1942,0.989,['Giacomo Rondinella'],0.295,199053,0.102,0,2wx5MVRG30kqyrOMshLB4y,0.141,7,0.105,-18.989,1,Nu quarto 'e luna,0,1942-11-23,0.0406,85.49
88288,0.0896,2008,0.894,['Adele'],0.552,212040,0.18,0,6P7tTFzn6oNa0GL8w8oazE,0.000393,10,0.105,-10.583,1,Make You Feel My Love,3,2008-01-28,0.0293,76.995
91519,0.83,1972,0.0558,['Michael Jackson'],0.649,174080,0.753,0,1UWM5Y6O7jU4ec2iaNn1os,0.0557,0,0.121,-8.964,1,Love Is Here And Now You're Gone,1,1972-01-24,0.0499,123.064
139383,0.408,2005,0.488,"['Brandy', 'Wanya Morris']",0.329,286493,0.517,0,6AzzMupvtP4u4B8d5OWVUi,0.0,6,0.0985,-7.178,1,Brokenhearted (feat. Wanya Morris) - Single Version,2,2005-04-05,0.0353,149.75799999999995
161028,0.293,1968,0.0282,['Simon & Garfunkel'],0.351,168600,0.449,0,12LiUnumZMkhKJxhiivVXW,0.00178,0,0.6920000000000001,-13.675,1,Save the Life of My Child,2,1968-04-03,0.0328,128.048
79758,0.2,2004,0.964,['Susumu Yokota'],0.515,239053,0.485,0,0PH2KcNZfDYIPGDVjuzxGW,0.823,10,0.115,-11.303,0,blue sky and yellow sunflower,2,2004-10-27,0.0323,91.185
34073,0.457,1974,0.411,['Los Terricolas'],0.487,229018,0.489,0,6845FMlsehRJIXLnzfYRSb,1.21e-05,9,0.138,-6.4570000000000025,0,Dos Cosas,2,1974-12-24,0.0296,79.708
83424,0.569,1956,0.738,"['Rex Harrison', 'Julie Andrews', 'Robert Coote', 'Rosemary Gaines', ""Colleen O'Connor"", 'Muriel Shaw', 'Gloria van Dorpe', 'Glenn Kezer']",0.459,158973,0.366,0,0PYz74BvM0AktY1ry8J2bV,0.0,5,0.129,-9.267,1,The Rain in Spain,1,1956,0.166,166.16099999999997
48325,0.436,1962,0.333,['Frank Sinatra'],0.615,136733,0.266,0,5CNoNWUcg5KboakAzUszvi,0.0,11,0.132,-11.055,1,I Love You,1,1962-07,0.0356,127.505
143349,0.6829999999999999,1990,0.0393,['X-Clan'],0.8590000000000001,243773,0.785,0,6IkKUAda9Uq7827Y8TtnF9,0.00314,9,0.34,-13.038,0,Funkin' Lesson,1,1990-01-01,0.138,113.265
126065,0.439,1987,0.304,['Aerosmith'],0.239,308907,0.8190000000000001,0,3kfXUGIdBNpyr2gBvU3Guj,0.0,3,0.0855,-3.583,1,Angel,3,1987-01-01,0.0393,171.449
68101,0.216,2012,0.331,['Frank Ocean'],0.726,201107,0.329,0,7ehvyx8K9ZRbOofjeUyIic,0.00349,0,0.134,-11.181,1,Thinkin Bout You,3,2012-01-01,0.0408,129.844
65110,0.0768,1942,0.979,"['Ludwig van Beethoven', 'Artur Schnabel', 'Frederick Stock', 'Chicago Symphony Orchestra']",0.318,1067560,0.173,0,7sWOdJws4WGgetoZV2ZkI1,0.93,7,0.174,-18.858,1,"Piano Concerto No. 4 in G Major, Op. 58: I. Allegro moderato",0,1942,0.0385,110.089
123900,0.313,1948,0.988,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']",0.412,203427,0.325,0,6fxFxXr9kmGrWZRnzBpWGy,0.901,10,0.652,-15.300999999999998,1,Le Sacre du Printemps / Part 1: L'Adoration de la Terre: 2. Les augures printaniers - Danses des adolescentes,0,1948-01-01,0.0454,103.935
88042,0.983,1957,0.995,"['Johann Sebastian Bach', 'Glenn Gould']",0.557,48773,0.308,0,4yw8ZLkvaT1ShHId3ZaqUg,0.947,7,0.131,-20.404,0,"9 Little Preludes, BWV 924-932: Prealudium in D Minor, BWV 926",1,1957,0.0587,102.194
164610,0.424,2004,0.0329,['The Futureheads'],0.36,182680,0.895,0,7mAF2MJdbNT75VrVcgwT6F,1.18e-06,9,0.06,-3.795,1,Hounds of Love,3,2004-06-28,0.117,168.21400000000003
64668,0.575,1946,0.953,"['Giuseppe Verdi', 'Arturo Toscanini']",0.6990000000000001,39267,0.3670000000000001,0,5pwQf634iF5E1yowdrC0gw,2.09e-06,0,0.556,-16.722,1,"La Traviata: Annina, donde vieni?",0,1946,0.408,95.667
102998,0.117,1928,0.989,"['Frédéric Chopin', 'Vladimir Horowitz']",0.285,277427,0.0678,0,3aGqpGwkCVNbyGLYWiWq4I,0.931,3,0.104,-24.257,1,"Nocturnes, Op. 9, No. 2 in E-Flat Major",0,1928,0.0445,77.755
51023,0.463,1984,0.000308,['Ratt'],0.625,227067,0.7929999999999999,0,52CxHT33NwRsGv46CCpiq5,5.13e-06,8,0.0979,-8.176,0,Back for More,2,1984-02-14,0.0432,120.921
29255,0.498,1999,0.055,"['Dr. Dre', 'Hittman', 'Ms. Roq', 'Kurupt']",0.905,147427,0.85,1,0EZMXJMWf0tLKRWwCiA6Sx,0.0,4,0.0903,-2.795,0,Let's Get High,3,1999-11-16,0.331,99.375
163274,0.0531,1962,0.981,"['Adolphe Adam', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.171,166267,0.208,0,7lKIlnVGnfvCIbr8VLsbAj,0.0203,3,0.281,-17.718,1,O Holy Night (Cantique de Noël),0,1962,0.0325,53.323
44607,0.466,1974,0.271,['Genesis'],0.386,168560,0.84,0,1tfOfeE002xeZxhf1MYng8,2.63e-05,3,0.409,-5.733,1,Lilywhite Lilith - 2007 Stereo Mix,1,1974-11-18,0.0901,76.62100000000002
48830,0.6890000000000001,1996,0.625,['Ana Bárbara'],0.602,244000,0.645,0,1EXlMcLvZlN21kugkLI8SC,1.57e-05,1,0.059,-7.984,0,No Lloraré,2,1996-01-01,0.0583,95.871
36270,0.0,1946,0.986,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.0,38600,0.0732,0,1GSbNqhEjZdE08fbcO2OeG,0.0827,9,0.16,-21.423,1,"Messiah, HWV 56, Pt. 3: Behold, I tell you a mystery - Accompagnato",0,1946,0.0,0.0
70092,0.163,1971,0.878,['Bread'],0.341,242933,0.24,0,5jKM4rAvUZrXA53uxOXrBa,0.0032,2,0.102,-14.713,1,Come Again,2,1971,0.0279,95.487
132983,0.6629999999999999,1984,0.6409999999999999,['Luis Eduardo Aute'],0.6579999999999999,301027,0.368,0,5c6OaqhGZq0thRc56z5nAn,1.76e-06,9,0.0806,-14.14,1,Sin Tu Latido,3,1984-09-13,0.0424,119.651
134085,0.113,1987,0.000202,['U2'],0.54,295516,0.429,0,4ha9ajL4Kz98uldAfuos6p,0.355,2,0.141,-11.822,1,With Or Without You - Remastered,3,1987-03-03,0.0285,110.171
31079,0.78,1973,0.674,['Electric Light Orchestra'],0.6990000000000001,222000,0.573,0,5aknIJ6Frjt9z7qUzDa9Ii,2.47e-05,0,0.104,-8.515,1,Confusion,2,1973,0.0288,111.269
156506,0.191,1951,0.978,"['Nicholas Brodszky', 'Mario Lanza', 'Elizabeth Doubleday', 'Constantine Callinicos']",0.312,146013,0.254,0,1JTxbzskspuw8voVk8pqtB,1.26e-06,3,0.302,-14.949000000000002,1,"Summertime in Heidelberg (from ""The Student Prince"")",0,1951,0.0365,96.031
61952,0.156,1940,0.994,['Pankaj Mullick'],0.356,202467,0.0594,0,0uf2DNVqJAGWbfM7VmOgNT,0.892,1,0.113,-21.183000000000003,1,Chaitra Diner Jhara Patar Pathe,0,1940-12-31,0.0341,68.57
146238,0.6779999999999999,1921,0.996,['Maurice Chevalier'],0.5,181733,0.274,0,0i7MdVu0tNEyUdgpCBilKe,0.0,2,0.302,-14.001,1,Je M'donne,0,1921,0.041,79.218
167057,0.24,2017,0.0353,['Dylan Scott'],0.652,197640,0.7190000000000001,0,3izNaTiYdotdPL0Bs76JqO,0.0,1,0.108,-7.251,1,My Girl,3,2017-08-04,0.033,94.969
126926,0.097,1953,0.985,"['Engelbert Humperdinck', 'Rita Streich', 'Gisela Litz', 'Munich Philharmonic Orchestra', 'Fritz Lehmann']",0.426,214467,0.144,0,1iDHnoceIwwP87W0hWEt9v,5.06e-05,10,0.233,-14.57,1,"Hänsel und Gretel / Act 1: ""Suse, liebe Suse, was raschelt im Stroh?""",0,1953-01-01,0.0466,103.578
81232,0.496,2004,0.00545,['Finger Eleven'],0.493,198360,0.885,0,2h5Kce0Vt3PWgMYkYuUL3E,0.0,1,0.111,-4.5310000000000015,1,Slow Chemical,3,2004-01-01,0.0479,81.781
124824,0.8240000000000001,1925,0.996,['Francisco Canaro'],0.3720000000000001,150973,0.361,0,3aLSgdsdfGnJC0DAT7P87b,0.936,8,0.266,-15.181,1,Tea For Two - Remasterizado,0,1925-08-02,0.0699,212.162
103586,0.0673,1948,0.7609999999999999,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.0637,233440,0.0295,0,5YetbiFe2ru6lMiEsCFm6z,0.914,4,0.6659999999999999,-30.257,1,The Firebird Suite: Lullabye (The Firebird) - Revised 1945 Version,0,1948,0.0395,66.32300000000001
46717,0.772,1967,0.257,['Lalo Schifrin'],0.594,195973,0.6679999999999999,0,1YXW0lK8Epnz3B0PYKMhQ4,0.316,0,0.173,-11.158,1,Jim On The Move,1,1967-01-01,0.0433,118.108
122373,0.637,2019,0.0139,['Luke Combs'],0.5379999999999999,186733,0.863,0,7aEtlGHoiPAfRB084NiDmx,0.0,1,0.0874,-4.4830000000000005,1,Beer Never Broke My Heart,3,2019-11-08,0.0481,77.001
89356,0.733,1992,0.182,['Eric Clapton'],0.604,218373,0.616,0,2ahE4sVGcbb0gUfnSfbdtG,0.00532,0,0.979,-10.309,1,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",3,1992-08-25,0.0444,85.191
88786,0.636,1965,0.613,['The Beach Boys'],0.396,124040,0.768,0,21JolWeTvR7S0dGZ348vxq,0.0,8,0.349,-5.358,1,When I Grow Up (To Be A Man) - Remastered,1,1965-03-08,0.0512,148.261
156686,0.7809999999999999,1965,0.789,['Jean Plum'],0.552,148560,0.53,0,5Xsq9miBRyrcgqtrpcIna3,0.0,2,0.0744,-9.373,0,Here I Go Again,1,1965,0.0336,81.76
163561,0.332,1953,0.5760000000000001,['Charlie Parker'],0.365,208000,0.562,0,37q5LurDc7lH3cJJ2V7VEn,0.000178,7,0.147,-12.1,0,In The Still Of The Night - Take 7 / Master,0,1953-09-23,0.0919,130.24200000000002
61066,0.465,2014,0.59,"['Kyla La Grange', 'Kygo']",0.674,399013,0.6779999999999999,0,1y4Kln6VEjQMpmHW7j9GeY,0.222,10,0.051,-8.452,0,Cut Your Teeth - Kygo Remix,3,2014-03-14,0.0406,99.985
164771,0.313,1947,0.991,['Leo Mathisen'],0.44,175327,0.077,0,06VUkF86K3R0myYKmIzZsn,0.848,10,0.513,-23.436,1,Sentimental Journey,0,1947,0.0548,74.006
149039,0.457,1947,0.991,['Shamshad Begum'],0.395,198507,0.188,0,5U6t23NngyWpGG8vNe3mkz,0.00368,5,0.321,-10.745,0,Ankhon Men Ansuon Ko Piye Ja Rahi,0,1947-12-31,0.142,74.874
101129,0.369,2018,0.0608,"['Young Thug', '6LACK']",0.8290000000000001,189093,0.362,1,4N9QsmvQJcGwJHAmDmBttU,0.0,0,0.135,-11.546,0,Climax (feat. 6lack),3,2018-09-24,0.231,122.912
3869,0.152,1928,0.991,['Umm Kulthum'],0.332,384800,0.0736,0,2qZxKyTyvUL1Srwc7mVpsq,0.205,8,0.254,-27.263,1,En Kont Asameh,0,1928-01-01,0.0602,123.875
123214,0.328,2017,0.0758,['Koe Wetzel'],0.507,233685,0.564,0,6frDW68Xjjg6WRVvo0zZFk,0.0,7,0.413,-6.652,1,"February 28, 2016",3,2017-03-01,0.0291,82.493
127855,0.6709999999999999,1991,0.00236,['Red Hot Chili Peppers'],0.7090000000000001,216693,0.738,1,5guVvrqQlZVTnHky6gxVOP,0.795,7,0.073,-12.019,1,If You Have to Ask,1,1991-09-24,0.048,96.24
14578,0.358,1976,0.326,['Kenny Rogers'],0.493,227987,0.429,0,6U9QQlA8x0lLpsQJHhMfxl,1.6e-05,2,0.139,-11.577,1,Love Lifted Me,2,1976-05-31,0.0254,106.8
108108,0.973,1993,0.8140000000000001,"['Chalino Sanchez', 'Banda Brava']",0.698,206193,0.387,0,5gzYELW9RIL6wZWMIn3uiT,0.0,5,0.204,-8.41,1,Anastasio Pacheco,2,1993-04-14,0.0373,95.406
29684,0.284,1966,0.853,['Percy Faith & His Orchestra & Chorus'],0.316,196533,0.187,0,1U2xBsWoI8fzqb8OlIrdPM,0.0691,1,0.106,-18.213,1,Silver Bells,1,1966,0.0306,98.555
136098,0.0819999999999999,1982,0.969,"['Wolfgang Amadeus Mozart', 'Pinchas Zukerman', 'Saint Paul Chamber Orchestra']",0.194,517360,0.079,0,2vBuaUzWANdghLfM1nF0Yw,0.498,4,0.126,-21.389,1,"Adagio in E Major, K. 261",3,1982,0.0425,100.309
6562,0.326,1927,0.978,['Tito Schipa'],0.407,209493,0.141,0,0CXU6XXlYfYgpsihWBvMLM,0.0,1,0.161,-16.414,1,Era De Maggio,0,1927,0.0696,64.86
162862,0.418,1954,0.851,"['Richard Adler', 'Jerry Ross', 'Carol Haney', 'The Pajama Game Ensemble', 'The Original Broadway Cast Of The Pajama Game', 'Hal Hastings']",0.688,228893,0.28,0,2aPjqjiRQukYdSJLpsFiKF,1.28e-06,0,0.117,-12.37,0,The Pajama Game: Hernando's Hideaway,1,1954,0.0824,114.063
35416,0.468,1937,0.162,['Springtoifel'],0.415,219853,0.964,0,5MT4U595YPCSTwxsukDVpt,0.0,0,0.669,-4.659,1,Halligallidrecksauparty,1,1937,0.21,160.389
95684,0.243,1953,0.931,"['Alexander Scriabin', 'Pierre Monteux', 'Roger Voisin']",0.336,39333,0.255,0,0nSjViAvWex3n1zrvd9CoC,0.0137,10,0.652,-16.947,0,"Symphony No. 4, Op. 54 ""Le Poème de l'extase"": Allegro volando",0,1953,0.0424,59.279
118275,0.8809999999999999,1984,0.118,['Robin Gibb'],0.8290000000000001,227281,0.604,0,3kkWD4jESZLL9eXrzJypGH,1.62e-05,0,0.0746,-14.044,1,Boys Do Fall In Love,3,1984-07-01,0.0304,125.332
88076,0.967,1962,0.479,['Diana Ross & The Supremes'],0.684,154093,0.732,0,5y4uty9N75c9nqDU8MBurZ,5.600000000000001e-05,0,0.277,-7.19,0,Buttered Popcorn,1,1962-12-09,0.0377,125.113
90075,0.191,1943,0.978,"['Sergei Rachmaninoff', 'Moura Lympany']",0.279,180467,0.0811,0,5V0JhyN51Ye1FbkZ8o0avQ,0.943,11,0.216,-22.45300000000001,0,"13 Preludes, Op. 32: No. 9 in A Major: Allegro moderato",0,1943,0.0318,42.869
55423,0.407,2015,0.86,['Imagine Dragons'],0.379,148200,0.396,0,3ubpkIvw8SDchaRPEKIQPS,1.21e-05,2,0.118,-11.247,0,Release,3,2015-10-30,0.0292,138.36
90739,0.868,1993,0.63,"['Johnny Maestro', 'The Crests']",0.534,125440,0.5589999999999999,0,5aXXUbzXqdMyCgC7E6jdTs,0.0,0,0.362,-10.264,1,The Angels Listened In - Stereo,2,1993,0.0682,147.101
82894,0.311,1986,0.951,"['Antonín Dvořák', 'Emerson String Quartet']",0.338,314000,0.0931,0,09Wls5EQ1M4Oa8KhQ2i3ba,0.833,5,0.1,-21.08,1,"String Quartet No.12 In F Major, Op.96, B.179 - ""American"": 4. Finale (Vivace ma non troppo)",1,1986-01-01,0.0398,83.37700000000002
21489,0.8079999999999999,1976,0.8109999999999999,"['Marty Robbins', 'Ray Conniff']",0.622,148600,0.648,0,3Iy8UTb7n8QpYcQK23ZjG9,0.000212,1,0.146,-8.825,1,A White Sport Coat (with Ray Conniff),3,1976,0.0308,114.055
93758,0.764,1940,0.986,['Wilmoth Houdini'],0.6609999999999999,201352,0.26,0,54KdnduEWo7AhHjw8vz8JE,0.00252,11,0.162,-13.268,1,"Rum and Coca-Cola, Pt. 2",0,1940-01-01,0.039,145.78
73653,0.612,1930,0.892,['ANTONIS NTALGKAS'],0.401,190973,0.42,0,7kuhjnUOTVXzMbSEMT1izh,0.588,9,0.206,-11.794,1,Ela sto Anapli,0,1930-01-01,0.0458,100.13
107053,0.365,2019,0.8540000000000001,['SYML'],0.608,202010,0.358,0,2NeM9rfWo70KQej9GxeaoL,0.0186,0,0.113,-10.018,0,Where's My Love,3,2019-05-03,0.0253,103.94
122691,0.838,1968,0.525,['George Benson'],0.556,290400,0.718,0,47TjqqcGN2FOq1Rdt49wm4,0.682,10,0.086,-9.554,1,Giblet Gravy,1,1968-01-01,0.0371,122.065
11617,0.443,1960,0.473,['John Coltrane'],0.529,349533,0.354,0,1WHR4UpQNFysgxJV5uaxMi,0.00371,1,0.144,-15.427,1,Cousin Mary,1,1960,0.0546,111.434
106718,0.363,1982,0.373,['Three Dog Night'],0.359,249133,0.412,0,1xKrmk59JTLhiTmp6RJDSJ,0.0,7,0.0617,-12.973,1,Try A Little Tenderness,1,1982-01-01,0.0427,96.744
10788,0.645,1975,0.101,['The Marshall Tucker Band'],0.336,231867,0.593,0,1MMEPcNQ5UCeDMlZQA4or8,0.000134,7,0.107,-7.796,1,Searchin' for a Rainbow,1,1975-08-01,0.0371,188.097
103170,0.608,1967,0.0466,['The West Coast Pop Art Experimental Band'],0.5710000000000001,351933,0.7240000000000001,0,2SsMpbiZJi3twzorpStsRe,0.00416,9,0.0454,-12.827,1,Smell of Incense,2,1967-09-14,0.0309,120.108
20153,0.462,2009,0.742,['Jenni Rivera'],0.416,239613,0.36,0,01AVaTct7bSuVvG5HdsGbc,5.12e-06,8,0.119,-5.207000000000002,1,Déjame Volver Contigo,3,2009-12-01,0.0314,180.21
85795,0.809,1951,0.7509999999999999,['Gerry Mulligan'],0.419,244600,0.256,0,2eGX6k2oykrQrUdbKhs6ek,0.0,5,0.223,-15.19,1,Mullenium,0,1951-01-01,0.0422,96.935
30758,0.908,1950,0.996,"['Stelios Kazantzidis', 'Zoí Gavalá']",0.525,206320,0.406,0,1nXtfmLJtBbPke3Mw9dFHt,0.82,4,0.235,-11.402,1,Kerna me pikra kerna me,0,1950-01-01,0.0454,134.35299999999998
68390,0.655,1997,0.722,['Buena Vista Social Club'],0.614,198200,0.343,0,4NZh6DbAbwWmBhOVf7850p,0.000478,0,0.1,-14.101,0,Orgullecida,2,1997-06-23,0.0358,79.638
